congress,date,party
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1997_leipzig,10/13/1997,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bonn,11/7/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1998_bremen,5/18/1998,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
1999_erfurt,4/26/1999,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2000_essen,9/4/2000,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2001_dresden,2/12/2001,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_frankfurt,16/6/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2002_hannover,11/11/2002,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2003_leipzig,1/12/2003,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2004_duesseldorf,6/12/2004,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2005_dortmund,8/28/2005,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2006_dresden,11/27/2006,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2007_hannover,3/12/2007,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2008_stuttgart,1/12/2008,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
2010_karlsruhe,11/15/2010,CDU
